   7.2742808e-01   8.1777491e-02   1.0000000e+00   9.1120878e-01
   9.1120878e-01   5.2638590e-01   1.0000000e+00   9.9906884e-01
   9.9906884e-01   7.3300449e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.2652275e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.2944778e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.1032647e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   9.0878784e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.8659193e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.8093116e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.5641848e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.4730169e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.2558093e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1834512e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1051452e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1055130e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1153800e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1142431e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1123789e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1127883e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1131096e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129957e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129446e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129722e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129793e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129732e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129724e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129737e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129737e-01   1.0000000e+00   1.0000000e+00
   1.0000000e+00   8.1129735e-01   2.8427635e-01   8.3738884e-01
   8.3738884e-01   8.1129735e-01   2.8427635e-01   7.1357191e-01
   7.1357191e-01   7.8967883e-01   2.8427635e-01   6.1741979e-01
   6.1741979e-01   6.9676432e-01   2.8427635e-01   5.4085966e-01
   5.4085966e-01   6.3251582e-01   2.8427635e-01   4.7951406e-01
   4.7951406e-01   5.6724586e-01   2.8427635e-01   4.3107005e-01
   4.3107005e-01   5.0052562e-01   2.8427635e-01   3.9385196e-01
   3.9385196e-01   4.3973298e-01   2.8427635e-01   3.6610897e-01
   3.6610897e-01   3.9115701e-01   2.8427635e-01   3.4614298e-01
   3.4614298e-01   3.5340846e-01   2.8427635e-01   3.3227635e-01
   3.3227635e-01   3.2661459e-01   2.8427635e-01   3.2291247e-01
   3.2291247e-01   3.0974537e-01   2.8427635e-01   3.1674239e-01
   3.1674239e-01   2.9921471e-01   2.8427635e-01   3.1279166e-01
   3.1279166e-01   2.9242421e-01   2.8427635e-01   3.1035958e-01
   3.1035958e-01   2.8805313e-01   2.8427635e-01   3.0894947e-01
   3.0894947e-01   2.8531633e-01   2.8427635e-01   3.0821295e-01
