timestamp_ticks,amp_1,amp_2,amp_3,vol_sys,amp_sys,lum,r_l,b_l,fr_l,control_effort,elapsed_time_seconds
2642180,15.485529899597168,0.31798645853996277,0.598076581954956,11.758654594421387,1.0110574960708618,10292.0,14.804790496826172,53.85357666015625,18.680639266967773,90.5,2662.2762978076935
2642406,14.656248092651367,0.310218870639801,0.5887239575386047,11.753372192382812,1.0251718759536743,10280.0,14.860615730285645,53.69696807861328,18.7430419921875,90.5,2662.485910177231
2642633,13.971793174743652,0.30446353554725647,0.6005270481109619,11.75298023223877,0.9804966449737549,9552.0,14.80798053741455,53.677391052246094,18.678627014160156,74.19999694824219,2662.719548225403
2642860,13.23643684387207,0.2973730266094208,0.5565412044525146,11.75298023223877,1.0624830722808838,8168.0,12.420265197753906,43.16508102416992,15.665165901184082,74.19999694824219,2662.9915261268616
2643087,14.246175765991211,0.311592161655426,0.5354467630386353,11.761981010437012,1.024239182472229,8344.0,12.16666030883789,42.812713623046875,15.349124908447266,74.19999694824219,2663.1971781253815
2643313,13.576146125793457,0.30253711342811584,0.5154141783714294,11.761784553527832,1.045987606048584,8360.0,12.16666030883789,43.34126281738281,15.347111701965332,74.19999694824219,2663.425130367279
2643540,14.483794212341309,0.3197268843650818,0.44806721806526184,11.770198822021484,1.108140230178833,8236.0,12.417075157165527,42.93016815185547,15.665165901184082,74.19999694824219,2663.6412863731384
2643767,15.419015884399414,0.3392722010612488,0.3840896189212799,11.774307250976562,1.150557279586792,8196.0,12.168254852294922,42.79313659667969,15.345098495483398,74.19999694824219,2663.9142577648163
2643993,14.745065689086914,0.34333956241607666,0.3785352408885956,11.774699211120605,1.1825908422470093,12.0,12.168254852294922,43.49787139892578,15.347111701965332,0.0,2664.1157908439636
2644220,15.673290252685547,0.3697655498981476,0.31114742159843445,11.779980659484863,1.2628099918365479,12.0,0.019140001386404037,0.17618399858474731,0.012078000232577324,0.0,2664.3326694965363
2644448,14.804240226745605,0.3497386574745178,0.38517192006111145,11.79446029663086,1.181363582611084,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2664.5371103286743
